logFC	AveExpr	t	P.Value	adj.P.Val	B	gene	count	sca.t	sca.P.Value	sca.adj.pval	Gene.name	significant	Regulation	plot.adj.pval	minus.log10.adj.pval
-0.59340773659865	24.7146426184394	-7.31603691740297	3.60467846986053e-07	5.15681061100048e-06	6.45182046904536	A0A6Q8PGW4;A0A6Q8PGI6;A0A6Q8PGA8;A0A6Q8PHH9;A0A6Q8PGZ8;P41250;A0A6Q8PHI7;H7C443;A0A6Q8PFZ6	9	-8.04618320027025	9.72080295000714e-09	1.79098430109222e-07	GARS	FALSE	Not significant	1.79098430109222e-07	6.74690822095102
-0.338049270229281	26.1869667395994	-7.16300870000077	4.96149760216286e-07	6.70353453803337e-06	6.12778223470613	O15460	13	-7.8910330520366	1.4240863388896e-08	2.5846104299847e-07	P4HA2	FALSE	Not significant	2.5846104299847e-07	6.58760490744737
-0.539775852697041	23.9164875045671	-8.12487219862011	7.0178133547944e-08	1.31287092914308e-06	8.11212176867164	Q14258;A0A3B3IUA7	5	-7.86226877781909	1.52907765866255e-08	2.73435063666716e-07	TRIM25	FALSE	Not significant	2.73435063666716e-07	6.56314579488686
-0.604707460947662	26.9619678454196	-7.18390376425832	4.74883904917732e-07	6.50021822768576e-06	6.17221147809018	P15559;B4DLR8;H3BRK3;H3BNV2	8	-7.83462052230476	1.63744841049519e-08	2.88570618429298e-07	NQO1	FALSE	Not significant	2.88570618429298e-07	6.53974788981776
0.409659890101629	26.5185505082488	8.52215330765075	3.24336718984685e-08	6.57322417142294e-07	8.89520555573716	P45880;A0A0A0MR02;Q5JSD2;Q5JSD1	6	7.71118413072208	2.22562325826634e-08	3.86622554578839e-07	VDAC2	FALSE	Not significant	3.86622554578839e-07	6.41271281393031
0.550421867155094	31.2524797019456	9.24418919253088	8.40412333023814e-09	2.43319380227847e-07	10.2645505685238	A0A0U1RR32;A0A0U1RRH7;Q99878;Q96KK5;Q9BTM1;Q16777;Q6FI13;P20671;P0C0S8;H0YFX9;A0A3B3IS11	3	7.69335152098349	2.32689358015253e-08	3.98521492037391e-07	HIST1H2AJ;HIST1H2AH;H2AFJ;HIST2H2AC;HIST2H2AA3;HIST1H2AD;HIST1H2AG	FALSE	Not significant	3.98521492037391e-07	6.39954825238191
-0.263887731944482	27.8402422634773	-6.35820623141896	2.80198987088507e-06	2.93725834741056e-05	4.37355182110515	P21980	19	-7.62117201390212	2.78724073262244e-08	4.66180940207531e-07	TGM2	FALSE	Not significant	4.66180940207531e-07	6.33144548656814
0.393101417828181	24.6036982421826	6.72923321904056	1.24817694183802e-06	1.5027556052228e-05	5.19251009601563	Q9BUF5;K7ESM5	14	7.61954606040987	2.79861913118008e-08	4.66180940207531e-07	TUBB6	FALSE	Not significant	4.66180940207531e-07	6.33144548656814
0.330651637052558	25.4590826903993	6.4747023172547	2.16956647765871e-06	2.39835712439363e-05	4.63251274845912	Q9P2E9;A0A087WVV2;F8W7S5	18	7.6029001049269	2.91786891121604e-08	4.79476837302528e-07	RRBP1	FALSE	Not significant	4.79476837302528e-07	6.31923236800254
-0.605637359948577	25.8003718573764	-7.20169640513209	4.57516700921103e-07	6.39471618758692e-06	6.20999830863482	A0A286YF22;O43175;A0A2C9F2M7;A0A286YFA2;A0A286YFL2	6	-7.58495966269948	3.05220668895685e-08	4.94864444502871e-07	PHGDH	FALSE	Not significant	4.94864444502871e-07	6.30551374867606
0.562134750240862	25.3750000205847	8.03137912175686	8.44118819382968e-08	1.53201266323834e-06	7.92473762183653	P26006	4	7.56406192521619	3.21666990458396e-08	5.14667184733434e-07	ITGA3	FALSE	Not significant	5.14667184733434e-07	6.28847352155656
-0.427856535262826	25.4269866228937	-7.32330894286222	3.55064432243552e-07	5.13998035247808e-06	6.46714121203192	P43490;A0A7P0T9I9;A0A7P0T895;A0A7P0T931;A0A7P0T8L3;A0A7P0T862;A0A7P0T973;A0A7P0TAS5;A0A7P0T8D2;A0A0C4DFS8	8	-7.54343433188799	3.38787726781582e-08	5.29657193720253e-07	NAMPT	FALSE	Not significant	5.29657193720253e-07	6.27600512482218
-0.661639351778621	24.165460545664	-8.69510310336478	2.33276563357218e-08	5.0654339471853e-07	9.22948649950477	Q8IV08	2	-7.54230997489928	3.39747213077136e-08	5.29657193720253e-07	PLD3	FALSE	Not significant	5.29657193720253e-07	6.27600512482218
-0.793786160615181	23.554524054216	-7.76821740423891	1.42847492908547e-07	2.31603401835725e-06	7.39093137877616	P39060	2	-7.51181652597042	3.66853500073279e-08	5.64675767201402e-07	COL18A1	FALSE	Not significant	5.64675767201402e-07	6.24820084940944
0.546128697407898	23.670302362239	8.84619000899304	1.75473302615223e-08	4.09351164246536e-07	9.5182520187927	Q16795;A0A3B3ISG8	3	7.48948893006226	3.88091391231075e-08	5.89898914671234e-07	NDUFA9	FALSE	Not significant	5.89898914671234e-07	6.22922240286921
-0.390164956771638	28.3938609379309	-6.31956081035729	3.05129398843573e-06	3.14438431350665e-05	4.28728745752577	P29401;A0A0B4J1R6	18	-7.38701243210767	5.02869312402218e-08	7.48845958462008e-07	TKT	FALSE	Not significant	7.48845958462008e-07	6.12560750976414
-0.601590461215498	22.9687048402312	-9.0907112456191	1.11367126999474e-08	2.88132822194383e-07	9.97921234819795	A0A0C4DFZ2;P15289	2	-7.38129403045232	5.10211871461679e-08	7.48845958462008e-07	ARSA	FALSE	Not significant	7.48845958462008e-07	6.12560750976414
-0.568083228326596	25.4466613579936	-7.70438206472845	1.62517293280329e-07	2.56650686531013e-06	7.26003027190045	O95302	4	-7.38057977709694	5.11136632831798e-08	7.48845958462008e-07	FKBP9	FALSE	Not significant	7.48845958462008e-07	6.12560750976414
-0.529214534433262	24.699664004654	-7.48570121385186	2.53882982005746e-07	3.81137908788873e-06	6.80742101735634	A0A087WTA8;P08123	5	-7.37479259497185	5.1869270760254e-08	7.50869443386534e-07	COL1A2	FALSE	Not significant	7.50869443386534e-07	6.12443556891573
-0.670113418389366	26.0091528982713	-6.97090545304942	7.44241129903902e-07	9.83336957235938e-06	5.71660988650508	Q6ZN40	5	-7.34846565580397	5.54530066680932e-08	7.93304189510605e-07	TPM1	FALSE	Not significant	7.93304189510605e-07	6.10056025215964
0.506583053829754	25.368321249181	6.77106785101345	1.14068068570472e-06	1.39208836560977e-05	5.28377168123066	P62701	8	7.27643692405943	6.66031799700022e-08	9.41737986552589e-07	RPS4X	FALSE	Not significant	9.41737986552589e-07	6.02606991124383
0.445930692480943	24.5017423272672	6.87016279266547	9.22394904598272e-07	1.16836687915781e-05	5.49905155977404	J3KTA4;P17844;A0A0G2JLI4;A0A7I2V507;A0A7I2V2S0;A0A7I2V5F5	8	7.22080263635591	7.67608757392014e-08	1.07288764251573e-06	DDX5	FALSE	Not significant	1.07288764251573e-06	5.96944575686947
0.581073475833374	24.8774515363136	7.89768168121658	1.10147094429759e-07	1.86026203925815e-06	7.65471494495769	P36542	3	7.20029852423743	8.08909323529208e-08	1.11776561069491e-06	ATP5C1	FALSE	Not significant	1.11776561069491e-06	5.95164925606846
-0.451430573712248	23.0399533846558	-7.7350136348187	1.52751415809942e-07	2.44402265295908e-06	7.32291246628326	Q7Z6Z7	5	-7.17231903983601	8.68945634896944e-08	1.18502702013135e-06	HUWE1	FALSE	Not significant	1.18502702013135e-06	5.92627174707146
-0.205825138696518	27.7592040123303	-4.91592007952894	7.5550836092442e-05	0.000450342238668674	1.05275303808268	A0A087WVQ6;Q00610	55	-7.1686821031485	8.77075919505112e-08	1.18502702013135e-06	CLTC	FALSE	Not significant	1.18502702013135e-06	5.92627174707146
-0.55711520711062	24.7850749145879	-7.98061996513454	9.33594579354274e-08	1.62178715499257e-06	7.82250708686137	P05362	3	-7.1274845023465	9.74764708313522e-08	1.30254273110906e-06	ICAM1	FALSE	Not significant	1.30254273110906e-06	5.8852080203659
